"","date","block","plot","old_id","rep","t_num","g_ht","y_ht","max_ht","y_pct","clip_id","d_sub2","clip"
"3803","7/6/2019",1,"CT","CT2",5,2,14,NA,NA,NA,"CT2",6,"CT"
"3804","7/6/2019",1,"CT","CT2",6,3,12,NA,NA,NA,"CT2",6,"CT"
"3805","7/6/2019",1,"F10","CL1",1,4,10,NA,NA,NA,"PU1",6,"PU"
"3806","7/6/2019",1,"F10","CL1",2,2,8.5,NA,NA,NA,"PU1",6,"PU"
"3807","7/6/2019",1,"F10","CL1",3,2,4,NA,NA,NA,"PU1",6,"PU"
"3808","7/6/2019",1,"F10","CL1",4,2,8.5,NA,NA,NA,"PU1",6,"PU"
"3809","7/6/2019",1,"F10","CL1",5,3,13.7,NA,NA,NA,"PU1",6,"PU"
"3810","7/6/2019",1,"F10","CL1",6,2,8.5,NA,NA,NA,"PU1",6,"PU"
"3811","7/6/2019",1,"F10","CL2",1,2,11,NA,NA,NA,"PU2",6,"PU"
"3812","7/6/2019",1,"F10","CL2",2,1,9,NA,NA,NA,"PU2",6,"PU"
"3813","7/6/2019",1,"F10","CL2",3,3,10,NA,NA,NA,"PU2",6,"PU"
"3814","7/6/2019",1,"F10","CL2",4,3,12.7,NA,NA,NA,"PU2",6,"PU"
"3815","7/6/2019",1,"F10","CL2",5,5,13.5,NA,NA,NA,"PU2",6,"PU"
"3816","7/6/2019",1,"F10","CL2",6,2,7,NA,NA,NA,"PU2",6,"PU"
"3817","7/6/2019",1,"F10","CL3",1,1,4.5,NA,NA,NA,"PR1",6,"PR"
"3818","7/6/2019",1,"F10","CL3",2,2,5,NA,NA,NA,"PR1",6,"PR"
"3819","7/6/2019",1,"F10","CL3",3,1,4,NA,NA,NA,"PR1",6,"PR"
"3820","7/6/2019",1,"F10","CL3",4,1,4.5,NA,NA,NA,"PR1",6,"PR"
"3821","7/6/2019",1,"F10","CL3",5,1,4,NA,NA,NA,"PR1",6,"PR"
"3822","7/6/2019",1,"F10","CL3",6,1,3,NA,NA,NA,"PR1",6,"PR"
"3823","7/6/2019",1,"F10","CL4",1,2,6,NA,NA,NA,"PR2",6,"PR"
"3824","7/6/2019",1,"F10","CL4",2,2,5,NA,NA,NA,"PR2",6,"PR"
"3825","7/6/2019",1,"F10","CL4",3,1,6,NA,NA,NA,"PR2",6,"PR"
"3826","7/6/2019",1,"F10","CL4",4,3,5,NA,NA,NA,"PR2",6,"PR"
"3827","7/6/2019",1,"F10","CL4",5,2,5,NA,NA,NA,"PR2",6,"PR"
"3828","7/6/2019",1,"F10","CL4",6,2,5,NA,NA,NA,"PR2",6,"PR"
"3829","7/6/2019",1,"F10","CT1",1,5,15.4,NA,NA,NA,"CT1",6,"CT"
"3830","7/6/2019",1,"F10","CT1",2,2,20,NA,NA,NA,"CT1",6,"CT"
"3831","7/6/2019",1,"F10","CT1",3,3,9,NA,NA,NA,"CT1",6,"CT"
"3832","7/6/2019",1,"F10","CT1",4,2,9.2,NA,NA,NA,"CT1",6,"CT"
"3833","7/6/2019",1,"F10","CT1",5,2,15.5,NA,NA,NA,"CT1",6,"CT"
"3834","7/6/2019",1,"F10","CT1",6,NA,NA,NA,NA,NA,"CT1",6,"CT"
"3835","7/6/2019",1,"F10","CT2",1,2,10,NA,NA,NA,"CT2",6,"CT"
"3836","7/6/2019",1,"F10","CT2",2,NA,NA,NA,NA,NA,"CT2",6,"CT"
"3837","7/6/2019",1,"F10","CT2",3,2,14,NA,NA,NA,"CT2",6,"CT"
"3838","7/6/2019",1,"F10","CT2",4,2,13,NA,NA,NA,"CT2",6,"CT"
"3839","7/6/2019",1,"F10","CT2",5,2,11,NA,NA,NA,"CT2",6,"CT"
"3840","7/6/2019",1,"F10","CT2",6,2,14,NA,NA,NA,"CT2",6,"CT"
"3841","7/6/2019",1,"F2","CL1",1,NA,NA,NA,NA,NA,"PU1",6,"PU"
"3842","7/6/2019",1,"F2","CL1",2,4,10.5,NA,NA,NA,"PU1",6,"PU"
"3843","7/6/2019",1,"F2","CL1",3,2,7.5,NA,NA,NA,"PU1",6,"PU"
"3844","7/6/2019",1,"F2","CL1",4,5,7.5,NA,NA,NA,"PU1",6,"PU"
"3845","7/6/2019",1,"F2","CL1",5,3,10.5,NA,NA,NA,"PU1",6,"PU"
"3846","7/6/2019",1,"F2","CL1",6,4,4,NA,NA,NA,"PU1",6,"PU"
"3847","7/6/2019",1,"F2","CL2",1,2,7.5,NA,NA,NA,"PU2",6,"PU"
"3848","7/6/2019",1,"F2","CL2",2,1,9,NA,NA,NA,"PU2",6,"PU"
"3849","7/6/2019",1,"F2","CL2",3,2,5.5,NA,NA,NA,"PU2",6,"PU"
"3850","7/6/2019",1,"F2","CL2",4,4,8,NA,NA,NA,"PU2",6,"PU"
"3851","7/6/2019",1,"F2","CL2",5,6,5,NA,NA,NA,"PU2",6,"PU"
"3852","7/6/2019",1,"F2","CL2",6,3,4.5,NA,NA,NA,"PU2",6,"PU"
"3853","7/6/2019",1,"F2","CL3",1,2,4.5,NA,NA,NA,"PR1",6,"PR"
"3854","7/6/2019",1,"F2","CL3",2,2,5,NA,NA,NA,"PR1",6,"PR"
"3855","7/6/2019",1,"F2","CL3",3,1,4,NA,NA,NA,"PR1",6,"PR"
"3856","7/6/2019",1,"F2","CL3",4,2,4,NA,NA,NA,"PR1",6,"PR"
"3857","7/6/2019",1,"F2","CL3",5,2,5,NA,NA,NA,"PR1",6,"PR"
"3858","7/6/2019",1,"F2","CL3",6,1,4.5,NA,NA,NA,"PR1",6,"PR"
"3859","7/6/2019",1,"F2","CL4",1,1,5,NA,NA,NA,"PR2",6,"PR"
"3860","7/6/2019",1,"F2","CL4",2,2,4.5,NA,NA,NA,"PR2",6,"PR"
"3861","7/6/2019",1,"F2","CL4",3,2,6.5,NA,NA,NA,"PR2",6,"PR"
"3862","7/6/2019",1,"F2","CL4",4,2,4,NA,NA,NA,"PR2",6,"PR"
"3863","7/6/2019",1,"F2","CL4",5,2,5,NA,NA,NA,"PR2",6,"PR"
"3864","7/6/2019",1,"F2","CL4",6,2,5.5,NA,NA,NA,"PR2",6,"PR"
"3865","7/6/2019",1,"F2","CT1",1,2,18,NA,NA,NA,"CT1",6,"CT"
"3866","7/6/2019",1,"F2","CT1",2,2,15,NA,NA,NA,"CT1",6,"CT"
"3867","7/6/2019",1,"F2","CT1",3,2,14,NA,NA,NA,"CT1",6,"CT"
"3868","7/6/2019",1,"F2","CT1",4,2,14.5,NA,NA,NA,"CT1",6,"CT"
"3869","7/6/2019",1,"F2","CT1",5,3,14.5,NA,NA,NA,"CT1",6,"CT"
"3870","7/6/2019",1,"F2","CT1",6,2,11.5,NA,NA,NA,"CT1",6,"CT"
"3871","7/6/2019",1,"F2","CT2",1,3,12.5,NA,NA,NA,"CT2",6,"CT"
"3872","7/6/2019",1,"F2","CT2",2,2,12,NA,NA,NA,"CT2",6,"CT"
"3873","7/6/2019",1,"F2","CT2",3,3,13,NA,NA,NA,"CT2",6,"CT"
"3874","7/6/2019",1,"F2","CT2",4,2,16,NA,NA,NA,"CT2",6,"CT"
"3875","7/6/2019",1,"F2","CT2",5,3,16,NA,NA,NA,"CT2",6,"CT"
"3876","7/6/2019",1,"F2","CT2",6,2,13,NA,NA,NA,"CT2",6,"CT"
"3877","7/6/2019",1,"F5","CL1",1,1,9,NA,NA,NA,"PU1",6,"PU"
"3878","7/6/2019",1,"F5","CL1",2,2,13,NA,NA,NA,"PU1",6,"PU"
"3879","7/6/2019",1,"F5","CL1",3,1,9,NA,NA,NA,"PU1",6,"PU"
"3880","7/6/2019",1,"F5","CL1",4,5,14.5,NA,NA,NA,"PU1",6,"PU"
"3881","7/6/2019",1,"F5","CL1",5,6,13.5,NA,NA,NA,"PU1",6,"PU"
"3882","7/6/2019",1,"F5","CL1",6,2,6.5,NA,NA,NA,"PU1",6,"PU"
"3883","7/6/2019",1,"F5","CL2",1,2,11,NA,NA,NA,"PU2",6,"PU"
"3884","7/6/2019",1,"F5","CL2",2,4,17,NA,NA,NA,"PU2",6,"PU"
"3885","7/6/2019",1,"F5","CL2",3,2,12.7,NA,NA,NA,"PU2",6,"PU"
"3886","7/6/2019",1,"F5","CL2",4,5,13,NA,NA,NA,"PU2",6,"PU"
"3887","7/6/2019",1,"F5","CL2",5,1,3,NA,NA,NA,"PU2",6,"PU"
"3888","7/6/2019",1,"F5","CL2",6,2,11,NA,NA,NA,"PU2",6,"PU"
"3889","7/6/2019",1,"F5","CL3",1,3,8,NA,NA,NA,"PR1",6,"PR"
"3890","7/6/2019",1,"F5","CL3",2,2,4.5,NA,NA,NA,"PR1",6,"PR"
"3891","7/6/2019",1,"F5","CL3",3,2,6,NA,NA,NA,"PR1",6,"PR"
"3892","7/6/2019",1,"F5","CL3",4,2,5,NA,NA,NA,"PR1",6,"PR"
"3893","7/6/2019",1,"F5","CL3",5,2,5,NA,NA,NA,"PR1",6,"PR"
"3894","7/6/2019",1,"F5","CL3",6,2,5,NA,NA,NA,"PR1",6,"PR"
"3895","7/6/2019",1,"F5","CL4",1,2,3.5,NA,NA,NA,"PR2",6,"PR"
"3896","7/6/2019",1,"F5","CL4",2,2,3.6,NA,NA,NA,"PR2",6,"PR"
"3897","7/6/2019",1,"F5","CL4",3,1,4.5,NA,NA,NA,"PR2",6,"PR"
"3898","7/6/2019",1,"F5","CL4",4,2,3,NA,NA,NA,"PR2",6,"PR"
"3899","7/6/2019",1,"F5","CL4",5,2,3.5,NA,NA,NA,"PR2",6,"PR"
"3900","7/6/2019",1,"F5","CL4",6,2,3,NA,NA,NA,"PR2",6,"PR"
"3901","7/6/2019",1,"F5","CT1",1,2,10.5,NA,NA,NA,"CT1",6,"CT"
"3902","7/6/2019",1,"F5","CT1",2,1,14,NA,NA,NA,"CT1",6,"CT"
"3903","7/6/2019",1,"F5","CT1",3,4,15.6,NA,NA,NA,"CT1",6,"CT"
"3904","7/6/2019",1,"F5","CT1",4,1,15,NA,NA,NA,"CT1",6,"CT"
"3905","7/6/2019",1,"F5","CT1",5,2,3,NA,NA,NA,"CT1",6,"CT"
"3906","7/6/2019",1,"F5","CT1",6,1,15.5,NA,NA,NA,"CT1",6,"CT"
"3907","7/6/2019",1,"F5","CT2",1,2,12,NA,NA,NA,"CT2",6,"CT"
"3908","7/6/2019",1,"F5","CT2",2,3,6.5,NA,NA,NA,"CT2",6,"CT"
"3909","7/6/2019",1,"F5","CT2",3,2,11,NA,NA,NA,"CT2",6,"CT"
"3910","7/6/2019",1,"F5","CT2",4,2,13,NA,NA,NA,"CT2",6,"CT"
"3911","7/6/2019",1,"F5","CT2",5,2,10.5,NA,NA,NA,"CT2",6,"CT"
"3912","7/6/2019",1,"F5","CT2",6,2,10,NA,NA,NA,"CT2",6,"CT"
"3913","7/6/2019",2,"CT","CL1",1,2,3,NA,NA,NA,"PR1",6,"PR"
"3914","7/6/2019",2,"CT","CL1",2,2,4.5,NA,NA,NA,"PR1",6,"PR"
"3915","7/6/2019",2,"CT","CL1",3,2,5,NA,NA,NA,"PR1",6,"PR"
"3916","7/6/2019",2,"CT","CL1",4,4,2.5,NA,NA,NA,"PR1",6,"PR"
"3917","7/6/2019",2,"CT","CL1",5,2,4.5,NA,NA,NA,"PR1",6,"PR"
"3918","7/6/2019",2,"CT","CL1",6,3,7.5,NA,NA,NA,"PR1",6,"PR"
"3919","7/6/2019",2,"CT","CL2",1,1,5.5,NA,NA,NA,"PR2",6,"PR"
"3920","7/6/2019",2,"CT","CL2",2,1,8,NA,NA,NA,"PR2",6,"PR"
"3921","7/6/2019",2,"CT","CL2",3,2,9.5,NA,NA,NA,"PR2",6,"PR"
"3922","7/6/2019",2,"CT","CL2",4,2,5,NA,NA,NA,"PR2",6,"PR"
"3923","7/6/2019",2,"CT","CL2",5,1,3.3,NA,NA,NA,"PR2",6,"PR"
"3924","7/6/2019",2,"CT","CL2",6,3,4.5,NA,NA,NA,"PR2",6,"PR"
"3925","7/6/2019",2,"CT","CL3",1,1,10,NA,NA,NA,"PU1",6,"PU"
"3926","7/6/2019",2,"CT","CL3",2,2,12,NA,NA,NA,"PU1",6,"PU"
"3927","7/6/2019",2,"CT","CL3",3,4,10,NA,NA,NA,"PU1",6,"PU"
"3928","7/6/2019",2,"CT","CL3",4,2,9,NA,NA,NA,"PU1",6,"PU"
"3929","7/6/2019",2,"CT","CL3",5,3,10,NA,NA,NA,"PU1",6,"PU"
"3930","7/6/2019",2,"CT","CL3",6,2,7,NA,NA,NA,"PU1",6,"PU"
"3931","7/6/2019",2,"CT","CL4",1,2,10,NA,NA,NA,"PU2",6,"PU"
"3932","7/6/2019",2,"CT","CL4",2,2,9,NA,NA,NA,"PU2",6,"PU"
"3933","7/6/2019",2,"CT","CL4",3,4,11,NA,NA,NA,"PU2",6,"PU"
"3934","7/6/2019",2,"CT","CL4",4,2,12.5,NA,NA,NA,"PU2",6,"PU"
"3935","7/6/2019",2,"CT","CL4",5,2,10,NA,NA,NA,"PU2",6,"PU"
"3936","7/6/2019",2,"CT","CL4",6,3,9,NA,NA,NA,"PU2",6,"PU"
"3937","7/6/2019",2,"CT","CT1",1,3,14.5,NA,NA,NA,"CT1",6,"CT"
"3938","7/6/2019",2,"CT","CT1",2,2,12.5,NA,NA,NA,"CT1",6,"CT"
"3939","7/6/2019",2,"CT","CT1",3,2,9,NA,NA,NA,"CT1",6,"CT"
"3940","7/6/2019",2,"CT","CT1",4,3,15,NA,NA,NA,"CT1",6,"CT"
"3941","7/6/2019",2,"CT","CT1",5,2,11.5,NA,NA,NA,"CT1",6,"CT"
"3942","7/6/2019",2,"CT","CT1",6,1,10,NA,NA,NA,"CT1",6,"CT"
"3943","7/6/2019",2,"CT","CT2",1,2,12,NA,NA,NA,"CT2",6,"CT"
"3944","7/6/2019",2,"CT","CT2",2,2,12,NA,NA,NA,"CT2",6,"CT"
"3945","7/6/2019",2,"CT","CT2",3,3,13.5,NA,NA,NA,"CT2",6,"CT"
"3946","7/6/2019",2,"CT","CT2",4,3,10.5,NA,NA,NA,"CT2",6,"CT"
"3947","7/6/2019",2,"CT","CT2",5,2,13,NA,NA,NA,"CT2",6,"CT"
"3948","7/6/2019",2,"CT","CT2",6,2,11,NA,NA,NA,"CT2",6,"CT"
"3949","7/6/2019",2,"F10","CL1",1,2,20.1,NA,NA,NA,"PU1",6,"PU"
"3950","7/6/2019",2,"F10","CL1",2,2,10.5,NA,NA,NA,"PU1",6,"PU"
"3951","7/6/2019",2,"F10","CL1",3,3,16,NA,NA,NA,"PU1",6,"PU"
"3952","7/6/2019",2,"F10","CL1",4,1,10,NA,NA,NA,"PU1",6,"PU"
"3953","7/6/2019",2,"F10","CL1",5,3,20.5,NA,NA,NA,"PU1",6,"PU"
"3954","7/6/2019",2,"F10","CL1",6,3,14.5,NA,NA,NA,"PU1",6,"PU"
"3955","7/6/2019",2,"F10","CL2",1,2,5,NA,NA,NA,"PR1",6,"PR"
"3956","7/6/2019",2,"F10","CL2",2,1,6,NA,NA,NA,"PR1",6,"PR"
"3957","7/6/2019",2,"F10","CL2",3,1,5.5,NA,NA,NA,"PR1",6,"PR"
"3958","7/6/2019",2,"F10","CL2",4,3,6,NA,NA,NA,"PR1",6,"PR"
"3959","7/6/2019",2,"F10","CL2",5,2,5,NA,NA,NA,"PR1",6,"PR"
"3960","7/6/2019",2,"F10","CL2",6,2,4,NA,NA,NA,"PR1",6,"PR"
"3961","7/6/2019",2,"F10","CL3",1,2,10,NA,NA,NA,"PR2",6,"PR"
"3962","7/6/2019",2,"F10","CL3",2,2,7,NA,NA,NA,"PR2",6,"PR"
"3963","7/6/2019",2,"F10","CL3",3,2,6,NA,NA,NA,"PR2",6,"PR"
"3964","7/6/2019",2,"F10","CL3",4,2,5.5,NA,NA,NA,"PR2",6,"PR"
"3965","7/6/2019",2,"F10","CL3",5,2,6,NA,NA,NA,"PR2",6,"PR"
"3966","7/6/2019",2,"F10","CL3",6,2,4,NA,NA,NA,"PR2",6,"PR"
"3967","7/6/2019",2,"F10","CL4",1,3,16,NA,NA,NA,"PU2",6,"PU"
"3968","7/6/2019",2,"F10","CL4",2,2,8.5,NA,NA,NA,"PU2",6,"PU"
"3969","7/6/2019",2,"F10","CL4",3,3,14.5,NA,NA,NA,"PU2",6,"PU"
"3970","7/6/2019",2,"F10","CL4",4,3,12,NA,NA,NA,"PU2",6,"PU"
"3971","7/6/2019",2,"F10","CL4",5,5,10,NA,NA,NA,"PU2",6,"PU"
"3972","7/6/2019",2,"F10","CL4",6,3,14.7,NA,NA,NA,"PU2",6,"PU"
"3973","7/6/2019",2,"F10","CT1",1,2,23,NA,NA,NA,"CT1",6,"CT"
"3974","7/6/2019",2,"F10","CT1",2,3,18.5,NA,NA,NA,"CT1",6,"CT"
"3975","7/6/2019",2,"F10","CT1",3,3,16,NA,NA,NA,"CT1",6,"CT"
"3976","7/6/2019",2,"F10","CT1",4,2,22,NA,NA,NA,"CT1",6,"CT"
"3977","7/6/2019",2,"F10","CT1",5,3,20,NA,NA,NA,"CT1",6,"CT"
"3978","7/6/2019",2,"F10","CT1",6,2,21,NA,NA,NA,"CT1",6,"CT"
"3979","7/6/2019",2,"F10","CT2",1,2,22,NA,NA,NA,"CT2",6,"CT"
"3980","7/6/2019",2,"F10","CT2",2,2,22.5,NA,NA,NA,"CT2",6,"CT"
"3981","7/6/2019",2,"F10","CT2",3,3,24.5,NA,NA,NA,"CT2",6,"CT"
"3982","7/6/2019",2,"F10","CT2",4,3,29,NA,NA,NA,"CT2",6,"CT"
"3983","7/6/2019",2,"F10","CT2",5,3,21,NA,NA,NA,"CT2",6,"CT"
"3984","7/6/2019",2,"F10","CT2",6,3,26,NA,NA,NA,"CT2",6,"CT"
"3985","7/6/2019",2,"F2","CL1",1,2,14,NA,NA,NA,"PU1",6,"PU"
"3986","7/6/2019",2,"F2","CL1",2,3,17,NA,NA,NA,"PU1",6,"PU"
"3987","7/6/2019",2,"F2","CL1",3,3,11,NA,NA,NA,"PU1",6,"PU"
"3988","7/6/2019",2,"F2","CL1",4,2,8,NA,NA,NA,"PU1",6,"PU"
"3989","7/6/2019",2,"F2","CL1",5,2,10,NA,NA,NA,"PU1",6,"PU"
"3990","7/6/2019",2,"F2","CL1",6,2,10.6,NA,NA,NA,"PU1",6,"PU"
"3991","7/6/2019",2,"F2","CL2",1,2,7,NA,NA,NA,"PU2",6,"PU"
"3992","7/6/2019",2,"F2","CL2",2,3,7.5,NA,NA,NA,"PU2",6,"PU"
"3993","7/6/2019",2,"F2","CL2",3,3,6,NA,NA,NA,"PU2",6,"PU"
"3994","7/6/2019",2,"F2","CL2",4,2,9.3,NA,NA,NA,"PU2",6,"PU"
"3995","7/6/2019",2,"F2","CL2",5,2,7.6,NA,NA,NA,"PU2",6,"PU"
"3996","7/6/2019",2,"F2","CL2",6,2,6.5,NA,NA,NA,"PU2",6,"PU"
"3997","7/6/2019",2,"F2","CL3",1,1,5,NA,NA,NA,"PR1",6,"PR"
"3998","7/6/2019",2,"F2","CL3",2,3,7.5,NA,NA,NA,"PR1",6,"PR"
"3999","7/6/2019",2,"F2","CL3",3,2,6.5,NA,NA,NA,"PR1",6,"PR"
"4000","7/6/2019",2,"F2","CL3",4,2,4,NA,NA,NA,"PR1",6,"PR"
"4001","7/6/2019",2,"F2","CL3",5,1,6.5,NA,NA,NA,"PR1",6,"PR"
"4002","7/6/2019",2,"F2","CL3",6,1,5,NA,NA,NA,"PR1",6,"PR"
"4003","7/6/2019",2,"F2","CL4",1,2,3,NA,NA,NA,"PR2",6,"PR"
"4004","7/6/2019",2,"F2","CL4",2,3,3.5,NA,NA,NA,"PR2",6,"PR"
"4005","7/6/2019",2,"F2","CL4",3,1,4,NA,NA,NA,"PR2",6,"PR"
"4006","7/6/2019",2,"F2","CL4",4,2,3,NA,NA,NA,"PR2",6,"PR"
"4007","7/6/2019",2,"F2","CL4",5,2,4,NA,NA,NA,"PR2",6,"PR"
"4008","7/6/2019",2,"F2","CL4",6,1,5.5,NA,NA,NA,"PR2",6,"PR"
"4009","7/6/2019",2,"F2","CT1",1,3,13,NA,NA,NA,"CT1",6,"CT"
"4010","7/6/2019",2,"F2","CT1",2,2,16,NA,NA,NA,"CT1",6,"CT"
"4011","7/6/2019",2,"F2","CT1",3,2,14.5,NA,NA,NA,"CT1",6,"CT"
"4012","7/6/2019",2,"F2","CT1",4,3,19,NA,NA,NA,"CT1",6,"CT"
"4013","7/6/2019",2,"F2","CT1",5,3,17,NA,NA,NA,"CT1",6,"CT"
"4014","7/6/2019",2,"F2","CT1",6,2,16,NA,NA,NA,"CT1",6,"CT"
"4015","7/6/2019",2,"F2","CT2",1,2,11.5,NA,NA,NA,"CT2",6,"CT"
"4016","7/6/2019",2,"F2","CT2",2,3,15,NA,NA,NA,"CT2",6,"CT"
"4017","7/6/2019",2,"F2","CT2",3,2,13,NA,NA,NA,"CT2",6,"CT"
"4018","7/6/2019",2,"F2","CT2",4,2,13.5,NA,NA,NA,"CT2",6,"CT"
"4019","7/6/2019",2,"F2","CT2",5,2,14,NA,NA,NA,"CT2",6,"CT"
"4020","7/6/2019",2,"F2","CT2",6,2,14,NA,NA,NA,"CT2",6,"CT"
"4021","7/6/2019",2,"F5","CL1",1,4,8,NA,NA,NA,"PU1",6,"PU"
"4022","7/6/2019",2,"F5","CL1",2,4,13.5,NA,NA,NA,"PU1",6,"PU"
"4023","7/6/2019",2,"F5","CL1",3,3,13,NA,NA,NA,"PU1",6,"PU"
"4024","7/6/2019",2,"F5","CL1",4,4,13.5,NA,NA,NA,"PU1",6,"PU"
"4025","7/6/2019",2,"F5","CL1",5,3,10.5,NA,NA,NA,"PU1",6,"PU"
"4026","7/6/2019",2,"F5","CL1",6,5,9,NA,NA,NA,"PU1",6,"PU"
"4027","7/6/2019",2,"F5","CL2",1,2,10,NA,NA,NA,"PU2",6,"PU"
"4028","7/6/2019",2,"F5","CL2",2,3,14.5,NA,NA,NA,"PU2",6,"PU"
"4029","7/6/2019",2,"F5","CL2",3,1,14,NA,NA,NA,"PU2",6,"PU"
"4030","7/6/2019",2,"F5","CL2",4,5,14.5,NA,NA,NA,"PU2",6,"PU"
"4031","7/6/2019",2,"F5","CL2",5,5,11,NA,NA,NA,"PU2",6,"PU"
"4032","7/6/2019",2,"F5","CL2",6,4,13.5,NA,NA,NA,"PU2",6,"PU"
"4033","7/6/2019",2,"F5","CL3",1,2,5.5,NA,NA,NA,"PR1",6,"PR"
"4034","7/6/2019",2,"F5","CL3",2,2,5.5,NA,NA,NA,"PR1",6,"PR"
"4035","7/6/2019",2,"F5","CL3",3,2,4.5,NA,NA,NA,"PR1",6,"PR"
"4036","7/6/2019",2,"F5","CL3",4,2,3.5,NA,NA,NA,"PR1",6,"PR"
"4037","7/6/2019",2,"F5","CL3",5,2,5.2,NA,NA,NA,"PR1",6,"PR"
"4038","7/6/2019",2,"F5","CL3",6,2,4,NA,NA,NA,"PR1",6,"PR"
"4039","7/6/2019",2,"F5","CL4",1,2,3.7,NA,NA,NA,"PR2",6,"PR"
"4040","7/6/2019",2,"F5","CL4",2,2,5,NA,NA,NA,"PR2",6,"PR"
"4041","7/6/2019",2,"F5","CL4",3,2,4,NA,NA,NA,"PR2",6,"PR"
"4042","7/6/2019",2,"F5","CL4",4,2,6,NA,NA,NA,"PR2",6,"PR"
"4043","7/6/2019",2,"F5","CL4",5,1,6,NA,NA,NA,"PR2",6,"PR"
"4044","7/6/2019",2,"F5","CL4",6,3,6.5,NA,NA,NA,"PR2",6,"PR"
"4045","7/6/2019",2,"F5","CT1",1,2,24,NA,NA,NA,"CT1",6,"CT"
"4046","7/6/2019",2,"F5","CT1",2,2,28,NA,NA,NA,"CT1",6,"CT"
"4047","7/6/2019",2,"F5","CT1",3,2,21.5,NA,NA,NA,"CT1",6,"CT"
"4048","7/6/2019",2,"F5","CT1",4,2,21,NA,NA,NA,"CT1",6,"CT"
"4049","7/6/2019",2,"F5","CT1",5,2,17,NA,NA,NA,"CT1",6,"CT"
"4050","7/6/2019",2,"F5","CT1",6,1,22,NA,NA,NA,"CT1",6,"CT"
"4051","7/6/2019",2,"F5","CT2",1,2,22.5,NA,NA,NA,"CT2",6,"CT"
"4052","7/6/2019",2,"F5","CT2",2,4,20,NA,NA,NA,"CT2",6,"CT"
"4053","7/6/2019",2,"F5","CT2",3,3,12.5,NA,NA,NA,"CT2",6,"CT"
"4054","7/6/2019",2,"F5","CT2",4,3,15,NA,NA,NA,"CT2",6,"CT"
"4055","7/6/2019",2,"F5","CT2",5,2,5,NA,NA,NA,"CT2",6,"CT"
"4056","7/6/2019",2,"F5","CT2",6,1,10.5,NA,NA,NA,"CT2",6,"CT"
"4057","7/6/2019",3,"CT","CL1",1,4,6,NA,NA,NA,"PR1",6,"PR"
"4058","7/6/2019",3,"CT","CL1",2,2,7.5,NA,NA,NA,"PR1",6,"PR"
"4059","7/6/2019",3,"CT","CL1",3,2,4.5,NA,NA,NA,"PR1",6,"PR"
"4060","7/6/2019",3,"CT","CL1",4,2,5.5,NA,NA,NA,"PR1",6,"PR"
"4061","7/6/2019",3,"CT","CL1",5,3,5,NA,NA,NA,"PR1",6,"PR"
"4062","7/6/2019",3,"CT","CL1",6,3,5.5,NA,NA,NA,"PR1",6,"PR"
"4063","7/6/2019",3,"CT","CL2",1,2,6,NA,NA,NA,"PU1",6,"PU"
"4064","7/6/2019",3,"CT","CL2",2,2,14.5,NA,NA,NA,"PU1",6,"PU"
"4065","7/6/2019",3,"CT","CL2",3,2,19,NA,NA,NA,"PU1",6,"PU"
"4066","7/6/2019",3,"CT","CL2",4,2,14,NA,NA,NA,"PU1",6,"PU"
"4067","7/6/2019",3,"CT","CL2",5,2,12,NA,NA,NA,"PU1",6,"PU"
"4068","7/6/2019",3,"CT","CL2",6,1,11,NA,NA,NA,"PU1",6,"PU"
"4069","7/6/2019",3,"CT","CL3",1,3,11.5,NA,NA,NA,"PU2",6,"PU"
"4070","7/6/2019",3,"CT","CL3",2,3,9,NA,NA,NA,"PU2",6,"PU"
"4071","7/6/2019",3,"CT","CL3",3,2,9,NA,NA,NA,"PU2",6,"PU"
"4072","7/6/2019",3,"CT","CL3",4,3,9.5,NA,NA,NA,"PU2",6,"PU"
"4073","7/6/2019",3,"CT","CL3",5,3,12,NA,NA,NA,"PU2",6,"PU"
"4074","7/6/2019",3,"CT","CL3",6,2,14.5,NA,NA,NA,"PU2",6,"PU"
"4075","7/6/2019",3,"CT","CL4",1,2,6,NA,NA,NA,"PR2",6,"PR"
"4076","7/6/2019",3,"CT","CL4",2,1,6.5,NA,NA,NA,"PR2",6,"PR"
"4077","7/6/2019",3,"CT","CL4",3,3,5,NA,NA,NA,"PR2",6,"PR"
"4078","7/6/2019",3,"CT","CL4",4,3,4.5,NA,NA,NA,"PR2",6,"PR"
"4079","7/6/2019",3,"CT","CL4",5,2,4,NA,NA,NA,"PR2",6,"PR"
"4080","7/6/2019",3,"CT","CL4",6,2,4.5,NA,NA,NA,"PR2",6,"PR"
"4081","7/6/2019",3,"CT","CT1",1,5,17,NA,NA,NA,"CT1",6,"CT"
"4082","7/6/2019",3,"CT","CT1",2,3,10,NA,NA,NA,"CT1",6,"CT"
"4083","7/6/2019",3,"CT","CT1",3,3,12.5,NA,NA,NA,"CT1",6,"CT"
"4084","7/6/2019",3,"CT","CT1",4,3,14,NA,NA,NA,"CT1",6,"CT"
"4085","7/6/2019",3,"CT","CT1",5,3,12.5,NA,NA,NA,"CT1",6,"CT"
"4086","7/6/2019",3,"CT","CT1",6,3,12.5,NA,NA,NA,"CT1",6,"CT"
"4087","7/6/2019",3,"CT","CT2",1,2,10.5,NA,NA,NA,"CT2",6,"CT"
